key,value
3623,00008104005
3624,00078031706
3625,28105014904
3626,54868175201
3627,51079058720
3628,29336030510
3629,00270055615
3630,00781104701
3631,00074779362
3632,00703407559
3633,00075062430
3634,00173057000
3635,54569433200
3636,00054811616
3637,00085174102
3638,00074332901
3639,00168000815
3640,00085172202
3641,00069077038
3642,54569204000
3643,00781345196
3644,00087003244
3645,00143119550
3646,00005010441
3647,53489038601
3648,51079084020
3649,60505258600
3650,00026066420
3651,00091371501
3652,00703003104
3653,51079012620
3654,51079060220
3655,00054380563
3656,59075068110
3657,00641236541
3658,67425000210
3659,59676056001
3660,00904526161
3661,00074302401
3662,00074234301
3663,00026815120
3664,00074156410
3665,00009379401
3666,51079005820
3667,00168003631
3668,00409779362
3669,00338051141
3670,00574202001
3671,00173073002
3672,00034180080
3673,60793010501
3674,61314063705
3675,00074245351
3676,55390023301
3677,00677176801
3678,00703301812
3679,00029607531
3680,00703315401
3681,00074444005
3682,00003196501
3683,00364217301
3684,00074663322
3685,00078024615
3686,00008033901
3687,00310013239
3688,00029316020
3689,52544007730
3690,63739008901
3691,58980062570
3692,00004025901
3693,00045152510
3694,37000002901
3695,52544063028
3696,00037043001
3697,49884055001
3698,00013111410
3699,60505068104
3700,00178061001
3701,00003517806
3702,00075291201
3703,00093960412
3704,00536376701
3705,51079007520
3706,00182441801
3707,00172717149
3708,00075770060
3709,00703115303
3710,00409158411
3711,54569022500
3712,59676056201
3713,00067014568
3714,51079081420
3715,51079038620
3716,10019007001
3717,00007411713
3718,61703041464
3719,00074419701
3720,00905180410
3721,00009001201
3722,60505258500
3723,00904794160
3724,00143178701
3725,00409117830
3726,61703022543
3727,00472097716
3728,50458040101
3729,00182125989
3730,00904553661
3731,00089130130
3732,00025152531
3733,00223176001
3734,00185072001
3735,00338001703
3736,00378087299
3737,60574411301
3738,59572010512
3739,17314931102
3740,68084033701
3741,00004196501
3742,00121048910
3743,00078040605
3744,00172428000
3745,00168014630
3746,00121054410
3747,00065079515
3748,00085171603
3749,63323001302
3750,00008070102
3751,00006021468
3752,00517481010
3753,00264751020
3754,00338051902
3755,00004003822
3756,00009045003
3757,00093521193
3758,59627000103
3759,00054301050
3760,00002714001
3761,00703904003
3762,00409592101
3763,00378003201
3764,00310075590
3765,66479052101
3766,00064065001
3767,51079045420
3768,50383074120
3769,00078040105
3770,00409427501
3771,00641139735
3772,00034120081
3773,00009454401
3774,42023012225
3775,00173067200
3776,00044182210
3777,00009006406
3778,51079001420
3779,00173064255
3780,00004110116
3781,64980013101
3782,00409118069
3783,68135045502
3784,00051002121
3785,00781523864
3786,00173026427
3787,00409176102
3788,00085117701
3789,00182121301
3790,66302010101
3791,51672200306
3792,00006337666
3793,00409509216
3794,00173045301
3795,00054829925
3796,00045009569
3797,00555013809
3798,62584075101
3799,00045025549
3800,00045152010
3801,00904401408
3802,63323007620
3803,00078005406
3804,00338601048
3805,00121168305
3806,63323054207
3807,66553000801
3808,00585067502
3809,00074697805
3810,00339565712
3811,61314063305
3812,68774060001
3813,61570041601
3814,00574705050
3815,00002750201
3816,00597000160
3817,00054348254
3818,00472030680
3819,00087060942
3820,00338068304
3821,00054485906
3822,51479004215
3823,00703040402
3824,63323029766
3825,00597018461
3826,00338268975
3827,00283067902
3828,00071036524
3829,00069551066
3830,00781210201
3831,00004018301
3832,00456068801
3833,00074436510
3834,00409230801
3835,00075291202
3836,50458092010
3837,00781310395
3838,55390076210
3839,00074395646
3840,00781305780
3841,00182050789
3842,00378087399
3843,59762308001
3844,00173063535
3845,00062535001
3846,00074427001
3847,51079080820
3848,00074672903
3849,00054813104
3850,54569018100
3851,00406577162
3852,57664017508
3853,00168005515
3854,66733094823
3855,00054009920
3856,00091464024
3857,00517030110
3858,51479005420
3859,00093514001
3860,00517501901
3861,53489046101
3862,00009076004
3863,00007313505
3864,51079000620
3865,10019002703
3866,00034050010
3867,00173013093
3868,00004026449
3869,00074381901
3870,49281048901
3871,00004691206
3872,00087665201
3873,00338001308
3874,00028010561
3875,63481007270
3876,00364073990
3877,64764024060
3878,74300000068
3879,00074104008
3880,00395421010
3881,00173069604
3882,00078014923
3883,00056017275
3884,51079029920
3885,00009041701
3886,00004026129
3887,00469352530
3888,63323029730
3889,00641047725
3890,00056016975
3891,58016103201
3892,00548604325
3893,00338101948
3894,62856068010
3895,00078031905
3896,00378910493
3897,00781155613
3898,00006043268
3899,00641276543
3900,51079008920
3901,00904150061
3902,00002756101
3903,00072690505
3904,00310013110
3905,51079086920
3906,00591557101
3907,00173045900
3908,00182055789
3909,00338001704
3910,51079009420
3911,00054350547
3912,54569439800
3913,50458039660
3914,63323076350
3915,00078037742
3916,58980061030
3917,49884079474
3918,51079047821
3919,00338067104
3920,00056051030
3921,17478071310
3922,00007336203
3923,00168000680
3924,00904016012
3925,00071000740
3926,00078022644
3927,00173040000
3928,58177025504
3929,25010040515
3930,00115821101
3931,00054848204
3932,00085173302
3933,00075800180
3934,54482005301
3935,00186013701
3936,00310037851
3937,00049397041
3938,62174057751
3939,23731605305
3940,54569430700
3941,60505082306
3942,54569170102
3943,58177020211
3944,00338001304
3945,00089030510
3946,00044101710
3947,00049392083
3948,00002821501
3949,63739007910
3950,55390056090
3951,00517570425
3952,52769057466
3953,00173052000
3954,63323038120
3955,00074659413
3956,58468470901
3957,00641049325
3958,00008058113
3959,00008078102
3960,00456046201
3961,00703424801
3962,00065064835
3963,63459039120
3964,00064100001
3965,00008103006
3966,59730839901
3967,00409141005
3968,00409614309
3969,00007521006
3970,00310030022
3971,00002475977
3972,00074636902
3973,00085175502
3974,00256018501
3975,00054009720
3976,00002821101
3977,59011010325
3978,50458030711
3979,68516320003
3980,00884044904
3981,00074390413
3982,00093435693
3983,68734071010
3984,00172571210
3985,00131422009
3986,00409163201
3987,00093730165
3988,62991150902
3989,15330009406
3990,59676057001
3991,17314930001
3992,00597003928
3993,00186011201
3994,63323042610
3995,00088171249
3996,00088120329
3997,00472040115
3998,10019014501
3999,51079089020
4000,00173093356
4001,50419010111
4002,00781711155
4003,00007489220
4004,00409205105
4005,10939033733
4006,00003029305
4007,57480042401
4008,00173033602
4009,00074714913
4010,00904627961
4011,63323037701
4012,00713016612
4013,00003063441
4014,23360005142
4015,61958050101
4016,00310020130
4017,00085058481
4018,00052044115
4019,58160082611
4020,00472073041
4021,00074490223
4022,00942064104
4023,00074173214
4024,00002751101
4025,00904517416
4026,68850001202
4027,00056017075
4028,54569325100
4029,58177000104
4030,61553020648
4031,00054818125
4032,00088117547
4033,00009000202
4034,00517481025
4035,00904107061
4036,00149047201
4037,00186077739
4038,00074416901
4039,00904282161
4040,51079016120
4041,00548124000
4042,55390005210
4043,00338500241
4044,00078011022
4045,00173044600
4046,00093015506
4047,51079089120
4048,60492005201
4049,00182116189
4050,65649030103
4051,00046110081
4052,00085057502
4053,68180012401
4054,10019010210
4055,00054317763
4056,50633012011
4057,00641245045
4058,00046074905
4059,57894003001
4060,00065003508
4061,00009307301
4062,60977011202
4063,00026286148
4064,59630020010
4065,00071015540
4066,00074427601
4067,00006336703
4068,00074621511
4069,00121073312
4070,00054001720
4071,54868234003
4072,00409163802
4073,00904174861
4074,67286005308
4075,00186024044
4076,00074714811
4077,08290036005
4078,00049011528
4079,00026855463
4080,00187301330
4081,00409741903
4082,51079075520
4083,00338355248
4084,11523726808
4085,51079006001
4086,00054865724
4087,00078045735
4088,00121075210
4089,00781210401
4090,24208039407
4091,00056060128
4092,00168001131
4093,00065024610
4094,00015740420
4095,52604109501
4096,00781143613
4097,00409793124
4098,64764091830
4099,00009338101
4100,00187000714
4101,00023031204
4102,00087601142
4103,00008030302
4104,00054852625
4105,00487590199
4106,00088222033
4107,00078018103
4108,51079080220
4109,00409978901
4110,55513012610
4111,00074611411
4112,61958030101
4113,00093519974
4114,67467064301
4115,00186198904
4116,00008451001
4117,00048580601
4118,51079063420
4119,00054019813
4120,00004024126
4121,00182853489
4122,00078034445
4123,51079078920
4124,53014097572
4125,00074115112
4126,00187310130
4127,00093528201
4128,55390034810
4129,00168002738
4130,00054800204
4131,64116003106
4132,00089020025
4133,00904792638
4134,00049399041
4135,00378204201
4136,00067400101
4137,63304065325
4138,00026855236
4139,00944262004
4140,00310075239
4141,00406991816
4142,00904627861
4143,10939020111
4144,00641111834
4145,51079007620
4146,51285053422
4147,10019003867
4148,00009337501
4149,54092024701
4150,00904053061
4151,00904567761
4152,00998061505
4153,54868479700
4154,00051845030
4155,00085052503
4156,00074198510
4157,00045051372
4158,00054352763
4159,00081027455
4160,58406043504
4161,63304099501
4162,00703095803
4163,50458057810
4164,59730640201
4165,51079051620
4166,00074321302
4167,00173080725
4168,00536467801
4169,00517090125
4170,51079074520
4171,51079030020
4172,60505250403
4173,51079033530
4174,57706075560
4175,00074434113
4176,00409724101
4177,00071080640
4178,51079092820
4179,50383023210
4180,00093312501
4181,00169008481
4182,00173063302
4183,00065027505
4184,00409020120
4185,00071374066
4186,00078037606
4187,54569265700
4188,12539011501
4189,66658023428
4190,00006009268
4191,50458032006
4192,00182181144
4193,00093026215
4194,55390006002
4195,00143120125
4196,00168000480
4197,00078038725
4198,63323027205
4199,54569146000
4200,00024156210
4201,00173038354
4202,00904516561
4203,58914050156
