key,value
19065,27354
19066,27355
19067,27356
19068,27357
19069,27359
19070,27360
19071,27361
19072,27362
19073,27364
19074,27365
19075,27366
19076,27367
19077,27369
19078,27370
19079,27371
19080,27372
19081,27373
19082,27374
19083,27375
19084,27376
19085,27378
19086,27379
19087,27380
19088,27382
19089,27383
19090,27384
19091,27386
19092,27387
19093,27388
19094,27389
19095,27390
19096,27391
19097,27392
19098,27393
19099,27394
19100,27395
19101,27396
19102,27397
19103,27398
19104,27399
19105,27400
19106,27402
19107,27403
19108,27404
19109,27409
19110,27410
19111,27411
19112,27412
19113,27413
19114,27414
19115,27415
19116,27416
19117,27417
19118,27418
19119,27419
19120,27420
19121,27421
19122,27422
19123,27423
19124,27424
19125,27425
19126,27426
19127,27427
19128,27428
19129,27429
19130,27430
19131,27431
19132,27434
19133,27436
19134,27437
19135,27438
19136,27439
19137,27440
19138,27441
19139,27442
19140,27443
19141,27444
19142,27446
19143,27447
19144,27448
19145,27449
19146,27450
19147,27451
19148,27452
19149,27453
19150,27454
19151,27455
19152,27456
19153,27457
19154,27458
19155,27459
19156,27461
19157,27462
19158,27463
19159,27464
19160,27465
19161,27466
19162,27467
19163,27468
19164,27469
19165,27470
19166,27471
19167,27472
19168,27473
19169,27474
19170,27476
19171,27477
19172,27478
19173,27479
19174,27480
19175,27481
19176,27482
19177,27483
19178,27484
19179,27485
19180,27486
19181,27489
19182,27490
19183,27491
19184,27492
19185,27493
19186,27494
19187,27495
19188,27496
19189,27497
19190,27498
19191,27499
19192,27500
19193,27501
19194,27502
19195,27504
19196,27505
19197,27506
19198,27507
19199,27508
19200,27509
19201,27510
19202,27511
19203,27512
19204,27513
19205,27514
19206,27515
19207,27516
19208,27517
19209,27518
19210,27519
19211,27520
19212,27522
19213,27523
19214,27525
19215,27527
19216,27528
19217,27529
19218,27530
19219,27531
19220,27532
19221,27535
19222,27536
19223,27537
19224,27538
19225,27539
19226,27540
19227,27541
19228,27542
19229,27543
19230,27544
19231,27545
19232,27546
19233,27547
19234,27548
19235,27549
19236,27550
19237,27551
19238,27553
19239,27554
19240,27555
19241,27556
19242,27558
19243,27559
19244,27560
19245,27561
19246,27562
19247,27563
19248,27565
19249,27566
19250,27567
19251,27568
19252,27569
19253,27570
19254,27571
19255,27572
19256,27573
19257,27574
19258,27575
19259,27576
19260,27577
19261,27579
19262,27580
19263,27581
19264,27582
19265,27583
19266,27584
19267,27585
19268,27586
19269,27587
19270,27588
19271,27589
19272,27590
19273,27591
19274,27592
19275,27593
19276,27594
19277,27595
19278,27596
19279,27597
19280,27598
19281,27599
19282,27600
19283,27601
19284,27602
19285,27603
19286,27604
19287,27605
19288,27606
19289,27607
19290,27608
19291,27609
19292,27610
19293,27612
19294,27613
19295,27614
19296,27615
19297,27616
19298,27617
19299,27618
19300,27619
19301,27620
19302,27621
19303,27622
19304,27624
19305,27628
19306,27630
19307,27631
19308,27632
19309,27633
19310,27634
19311,27635
19312,27636
19313,27637
19314,27638
19315,27639
19316,27640
19317,27641
19318,27642
19319,27643
19320,27644
19321,27645
19322,27647
19323,27648
19324,27649
19325,27650
19326,27651
19327,27652
19328,27653
19329,27654
19330,27655
19331,27656
19332,27657
19333,27658
19334,27659
19335,27660
19336,27661
19337,27662
19338,27663
19339,27664
19340,27665
19341,27666
19342,27667
19343,27668
19344,27669
19345,27670
19346,27671
19347,27672
19348,27673
19349,27674
19350,27675
19351,27676
19352,27677
19353,27678
19354,27679
19355,27680
19356,27681
19357,27682
19358,27684
19359,27685
19360,27686
19361,27687
19362,27688
19363,27689
19364,27690
19365,27691
19366,27692
19367,27694
19368,27695
19369,27696
19370,27697
19371,27698
19372,27699
19373,27700
19374,27701
19375,27703
19376,27704
19377,27705
19378,27706
19379,27708
19380,27709
19381,27710
19382,27711
19383,27712
19384,27714
19385,27716
19386,27717
19387,27718
19388,27721
19389,27722
19390,27723
19391,27724
19392,27725
19393,27726
19394,27727
19395,27728
19396,27729
19397,27730
19398,27731
19399,27732
19400,27733
19401,27735
19402,27736
19403,27737
19404,27738
19405,27739
19406,27740
19407,27742
19408,27743
19409,27744
19410,27745
19411,27748
19412,27749
19413,27750
19414,27751
19415,27752
19416,27753
19417,27754
19418,27755
19419,27756
19420,27757
19421,27758
19422,27759
19423,27760
19424,27761
19425,27762
19426,27764
19427,27766
19428,27767
19429,27768
19430,27769
19431,27770
19432,27771
19433,27772
19434,27773
19435,27774
19436,27776
19437,27777
19438,27778
19439,27779
19440,27780
19441,27781
19442,27783
19443,27785
19444,27786
19445,27788
19446,27789
19447,27790
19448,27791
19449,27792
19450,27793
19451,27794
19452,27795
19453,27796
19454,27797
19455,27798
19456,27799
19457,27800
19458,27801
19459,27803
19460,27804
19461,27805
19462,27806
19463,27807
19464,27808
19465,27809
19466,27810
19467,27811
19468,27812
19469,27816
19470,27821
19471,27822
19472,27823
19473,27825
19474,27826
19475,27827
19476,27829
19477,27830
19478,27831
19479,27833
19480,27834
19481,27835
19482,27836
19483,27837
19484,27838
19485,27839
19486,27840
19487,27841
19488,27842
19489,27843
19490,27845
19491,27847
19492,27849
19493,27850
19494,27851
19495,27852
19496,27853
19497,27854
19498,27855
19499,27856
19500,27859
19501,27860
19502,27861
19503,27862
19504,27863
19505,27864
19506,27865
19507,27866
19508,27867
19509,27868
19510,27869
19511,27870
19512,27871
19513,27872
19514,27873
19515,27874
19516,27875
19517,27877
19518,27878
19519,27879
19520,27883
19521,27884
19522,27885
19523,27886
19524,27887
19525,27888
19526,27889
19527,27890
19528,27891
19529,27892
19530,27893
19531,27894
19532,27897
19533,27898
19534,27899
19535,27900
19536,27901
19537,27902
19538,27903
19539,27904
19540,27905
19541,27907
19542,27909
19543,27910
19544,27911
19545,27912
19546,27913
19547,27914
19548,27915
19549,27916
19550,27917
19551,27918
19552,27919
19553,27920
19554,27921
19555,27924
19556,27925
19557,27926
19558,27927
19559,27928
19560,27929
19561,27930
19562,27931
19563,27933
19564,27934
19565,27935
19566,27936
19567,27937
19568,27938
19569,27939
19570,27940
19571,27941
19572,27942
19573,27943
19574,27944
19575,27945
19576,27946
19577,27947
19578,27949
19579,27950
19580,27951
19581,27952
19582,27953
19583,27955
19584,27957
19585,27958
19586,27959
19587,27960
19588,27961
19589,27962
19590,27963
19591,27964
19592,27965
19593,27966
19594,27967
19595,27968
19596,27969
19597,27970
19598,27971
19599,27972
19600,27973
19601,27974
19602,27975
19603,27976
19604,27977
19605,27978
19606,27979
19607,27980
19608,27981
19609,27983
19610,27984
19611,27986
19612,27987
19613,27988
19614,27993
19615,27994
19616,27995
19617,27996
19618,27997
19619,27998
19620,27999
19621,28000
19622,28001
19623,28002
19624,28003
19625,28004
19626,28005
19627,28006
19628,28008
19629,28009
19630,28010
19631,28011
19632,28012
19633,28013
19634,28015
19635,28016
19636,28017
19637,28018
19638,28019
19639,28020
19640,28021
19641,28022
19642,28023
19643,28025
19644,28026
19645,28028
19646,28029
19647,28031
19648,28032
19649,28033
19650,28034
19651,28035
19652,28036
19653,28037
19654,28038
19655,28039
19656,28041
19657,28042
19658,28043
19659,28044
19660,28045
19661,28047
19662,28048
19663,28049
19664,28050
19665,28051
19666,28052
19667,28054
19668,28055
19669,28056
19670,28057
19671,28058
19672,28059
19673,28060
19674,28061
19675,28062
19676,28063
19677,28064
19678,28065
19679,28066
19680,28067
19681,28068
19682,28069
19683,28070
19684,28071
19685,28072
19686,28073
19687,28075
19688,28076
19689,28077
19690,28078
19691,28079
19692,28080
19693,28082
19694,28083
19695,28084
19696,28085
19697,28086
19698,28087
19699,28088
19700,28089
19701,28090
19702,28091
19703,28092
19704,28093
19705,28094
19706,28095
19707,28096
19708,28097
19709,28098
19710,28099
19711,28100
19712,28101
19713,28102
19714,28103
19715,28104
19716,28105
19717,28106
19718,28107
19719,28108
19720,28109
19721,28110
19722,28111
19723,28112
19724,28113
19725,28114
19726,28115
19727,28116
19728,28117
19729,28118
19730,28119
19731,28120
19732,28122
19733,28123
19734,28124
19735,28125
19736,28126
19737,28127
19738,28128
19739,28129
19740,28130
19741,28131
19742,28132
19743,28133
19744,28134
19745,28135
19746,28136
19747,28137
19748,28138
19749,28140
19750,28141
19751,28142
19752,28143
19753,28144
19754,28145
19755,28146
19756,28147
19757,28148
19758,28149
19759,28150
19760,28151
19761,28152
19762,28153
19763,28154
19764,28155
19765,28156
19766,28159
19767,28160
19768,28161
19769,28162
19770,28163
19771,28164
19772,28165
19773,28166
19774,28167
19775,28168
19776,28169
19777,28170
19778,28171
19779,28172
19780,28173
19781,28174
19782,28175
19783,28176
19784,28178
19785,28180
19786,28182
19787,28183
19788,28185
19789,28187
19790,28188
19791,28189
19792,28190
19793,28191
19794,28192
19795,28193
19796,28194
19797,28195
19798,28196
19799,28197
19800,28198
19801,28199
19802,28200
19803,28201
19804,28202
19805,28204
19806,28205
19807,28206
19808,28207
19809,28209
19810,28210
19811,28211
19812,28212
19813,28213
19814,28215
19815,28216
19816,28217
19817,28218
19818,28219
19819,28220
19820,28221
19821,28222
19822,28223
19823,28224
19824,28226
19825,28227
19826,28228
19827,28229
19828,28230
19829,28231
19830,28232
19831,28233
19832,28234
19833,28236
19834,28237
19835,28238
19836,28239
19837,28240
19838,28241
19839,28242
19840,28243
19841,28244
19842,28245
19843,28246
19844,28247
19845,28250
19846,28251
19847,28253
19848,28254
19849,28256
19850,28257
19851,28258
19852,28259
19853,28260
19854,28261
19855,28262
19856,28263
19857,28264
19858,28265
19859,28266
19860,28267
19861,28268
19862,28270
19863,28271
19864,28272
19865,28275
19866,28277
19867,28278
19868,28279
19869,28280
19870,28281
19871,28282
19872,28283
19873,28289
19874,28291
19875,28292
19876,28293
19877,28294
19878,28296
19879,28298
19880,28300
19881,28302
19882,28304
19883,28305
19884,28306
19885,28309
19886,28310
19887,28311
19888,28313
19889,28314
19890,28315
19891,28316
19892,28317
19893,28318
19894,28319
19895,28320
19896,28321
19897,28322
19898,28323
19899,28324
19900,28325
19901,28326
19902,28327
19903,28329
19904,28331
19905,28334
19906,28335
19907,28336
19908,28337
19909,28338
19910,28339
19911,28340
19912,28341
19913,28342
19914,28343
19915,28344
19916,28345
19917,28346
19918,28347
19919,28348
19920,28350
19921,28351
19922,28352
19923,28354
19924,28355
19925,28356
19926,28357
19927,28358
19928,28360
19929,28361
19930,28362
19931,28363
19932,28364
19933,28365
19934,28369
19935,28370
19936,28371
19937,28372
19938,28373
19939,28374
19940,28375
19941,28376
19942,28377
19943,28378
19944,28380
19945,28381
19946,28382
19947,28383
19948,28384
19949,28385
19950,28386
19951,28388
19952,28389
19953,28390
19954,28393
19955,28394
19956,28395
19957,28396
19958,28397
19959,28399
19960,28400
19961,28401
19962,28402
19963,28403
19964,28404
19965,28406
19966,28407
19967,28409
19968,28410
19969,28412
19970,28413
19971,28414
19972,28415
19973,28416
19974,28417
19975,28419
19976,28421
19977,28422
19978,28423
19979,28424
19980,28425
19981,28426
19982,28427
19983,28428
19984,28429
19985,28432
19986,28434
19987,28435
19988,28436
19989,28437
19990,28438
19991,28439
19992,28440
19993,28441
19994,28442
19995,28443
19996,28445
19997,28446
19998,28447
19999,28448
20000,28450
20001,28452
20002,28453
20003,28454
20004,28455
20005,28456
20006,28457
20007,28458
20008,28459
20009,28460
20010,28461
20011,28462
20012,28463
20013,28464
20014,28465
20015,28466
20016,28468
20017,28469
20018,28471
20019,28473
20020,28474
20021,28475
20022,28476
20023,28477
20024,28478
20025,28479
20026,28480
20027,28481
20028,28482
20029,28483
20030,28484
20031,28485
20032,28486
20033,28487
20034,28488
20035,28490
20036,28491
20037,28492
20038,28493
20039,28494
20040,28495
20041,28496
20042,28497
20043,28498
20044,28499
20045,28500
20046,28501
20047,28502
20048,28503
20049,28504
20050,28505
20051,28506
20052,28507
20053,28508
20054,28509
20055,28510
20056,28511
20057,28513
20058,28514
20059,28515
20060,28516
20061,28517
20062,28518
20063,28519
20064,28520
20065,28521
20066,28522
20067,28523
20068,28524
20069,28525
20070,28526
20071,28527
20072,28528
20073,28529
20074,28530
20075,28531
20076,28532
20077,28533
20078,28534
20079,28536
20080,28538
20081,28539
20082,28540
20083,28541
20084,28543
20085,28544
20086,28545
20087,28546
20088,28547
20089,28548
20090,28549
20091,28550
20092,28551
20093,28552
20094,28553
20095,28554
20096,28555
20097,28556
20098,28557
20099,28558
20100,28559
20101,28560
20102,28561
20103,28562
20104,28563
20105,28564
20106,28565
20107,28566
20108,28567
20109,28568
20110,28570
20111,28571
20112,28572
20113,28573
20114,28574
20115,28575
20116,28576
20117,28577
20118,28578
20119,28580
20120,28581
20121,28583
20122,28584
20123,28586
20124,28587
20125,28588
20126,28589
20127,28590
20128,28591
20129,28592
20130,28594
20131,28595
20132,28596
20133,28597
20134,28598
20135,28599
20136,28600
20137,28601
20138,28603
20139,28604
20140,28605
20141,28607
20142,28608
20143,28609
20144,28610
20145,28611
20146,28613
20147,28614
20148,28616
20149,28617
20150,28618
20151,28619
20152,28620
20153,28621
20154,28623
20155,28624
20156,28625
20157,28626
20158,28627
20159,28628
20160,28629
20161,28631
20162,28632
20163,28633
20164,28634
20165,28635
20166,28636
20167,28637
20168,28638
20169,28639
20170,28640
20171,28641
20172,28642
20173,28643
20174,28644
20175,28645
20176,28646
20177,28647
20178,28648
20179,28649
20180,28650
20181,28651
20182,28652
20183,28653
20184,28654
20185,28655
20186,28657
20187,28660
20188,28661
20189,28662
20190,28664
20191,28665
20192,28666
20193,28667
20194,28668
20195,28669
20196,28670
20197,28671
20198,28672
20199,28673
20200,28674
20201,28675
20202,28676
20203,28677
20204,28678
20205,28679
20206,28680
20207,28681
20208,28683
20209,28684
20210,28685
20211,28686
20212,28687
20213,28688
20214,28689
20215,28690
20216,28692
20217,28693
20218,28695
20219,28698
20220,28699
20221,28700
20222,28701
20223,28702
20224,28704
20225,28705
20226,28706
20227,28707
20228,28708
20229,28711
20230,28712
20231,28713
20232,28715
20233,28716
20234,28717
20235,28718
20236,28719
20237,28720
20238,28721
20239,28722
20240,28723
20241,28724
20242,28726
20243,28727
20244,28728
20245,28729
20246,28730
20247,28731
20248,28732
20249,28733
20250,28734
20251,28735
20252,28737
20253,28738
20254,28739
20255,28740
20256,28741
20257,28742
20258,28743
20259,28744
20260,28745
20261,28746
20262,28747
20263,28749
20264,28750
20265,28752
20266,28753
20267,28754
20268,28755
20269,28756
20270,28757
20271,28758
20272,28759
20273,28760
20274,28761
20275,28762
20276,28763
20277,28764
20278,28765
20279,28766
20280,28768
20281,28769
20282,28771
20283,28772
20284,28773
20285,28774
20286,28775
20287,28776
20288,28777
20289,28778
20290,28779
20291,28780
20292,28782
20293,28783
20294,28784
20295,28785
20296,28786
20297,28788
20298,28789
20299,28790
20300,28791
20301,28792
20302,28793
20303,28794
20304,28795
20305,28796
20306,28797
20307,28799
20308,28801
20309,28802
20310,28803
20311,28804
20312,28805
20313,28806
20314,28807
20315,28808
20316,28809
20317,28810
20318,28811
20319,28812
20320,28813
20321,28814
20322,28815
20323,28816
20324,28817
20325,28818
20326,28819
20327,28820
20328,28822
20329,28823
20330,28824
20331,28825
20332,28827
20333,28828
20334,28829
20335,28830
20336,28831
20337,28832
20338,28833
20339,28834
20340,28835
20341,28836
20342,28838
20343,28839
20344,28842
20345,28843
20346,28844
20347,28845
20348,28846
20349,28847
20350,28848
20351,28849
20352,28850
20353,28851
20354,28852
20355,28853
20356,28855
20357,28856
20358,28857
20359,28858
20360,28859
20361,28860
20362,28861
20363,28862
20364,28863
20365,28864
20366,28865
20367,28866
20368,28867
20369,28868
20370,28869
20371,28870
20372,28871
20373,28873
20374,28874
20375,28875
20376,28877
20377,28878
20378,28879
20379,28880
20380,28881
20381,28882
20382,28883
20383,28884
20384,28886
20385,28887
20386,28888
20387,28889
20388,28890
20389,28891
20390,28892
20391,28893
20392,28894
20393,28895
20394,28896
20395,28897
20396,28898
20397,28900
20398,28901
20399,28902
20400,28903
20401,28905
20402,28906
20403,28907
20404,28908
20405,28909
20406,28910
20407,28911
20408,28912
20409,28913
20410,28914
20411,28915
20412,28916
20413,28917
20414,28918
20415,28919
20416,28920
20417,28921
20418,28922
20419,28924
20420,28925
20421,28926
20422,28927
20423,28929
20424,28930
20425,28931
20426,28932
20427,28933
20428,28934
20429,28935
20430,28936
20431,28937
20432,28939
20433,28940
20434,28941
20435,28942
20436,28943
20437,28944
20438,28945
20439,28946
20440,28948
20441,28949
20442,28950
20443,28951
20444,28953
20445,28954
20446,28955
20447,28956
20448,28958
20449,28959
20450,28960
20451,28961
20452,28962
20453,28963
20454,28964
20455,28965
20456,28966
20457,28968
20458,28969
20459,28970
20460,28972
20461,28973
20462,28974
20463,28975
20464,28977
20465,28978
20466,28979
20467,28980
20468,28982
20469,28983
20470,28984
20471,28985
20472,28986
20473,28988
20474,28989
20475,28990
20476,28991
20477,28992
20478,28993
20479,28995
20480,28996
20481,28997
20482,28998
20483,28999
20484,29000
20485,29001
20486,29002
20487,29003
20488,29005
20489,29006
20490,29007
20491,29008
20492,29009
20493,29010
20494,29011
20495,29012
20496,29013
20497,29014
20498,29016
20499,29017
20500,29018
20501,29019
20502,29020
20503,29021
20504,29022
20505,29023
20506,29025
20507,29026
20508,29027
20509,29028
20510,29030
20511,29031
20512,29032
20513,29033
20514,29034
20515,29035
20516,29036
20517,29037
20518,29038
20519,29040
20520,29041
20521,29042
20522,29043
20523,29044
20524,29045
20525,29046
20526,29048
20527,29049
20528,29050
20529,29051
20530,29052
20531,29054
20532,29055
20533,29056
20534,29057
20535,29058
20536,29059
20537,29060
20538,29061
20539,29063
20540,29066
20541,29067
20542,29068
20543,29069
20544,29070
20545,29071
20546,29072
20547,29073
20548,29074
20549,29075
20550,29076
20551,29077
20552,29078
20553,29079
20554,29080
20555,29081
20556,29083
20557,29084
20558,29085
20559,29086
20560,29087
20561,29088
20562,29089
20563,29090
20564,29091
20565,29092
20566,29093
20567,29094
20568,29095
20569,29096
20570,29097
20571,29098
20572,29099
20573,29100
20574,29101
20575,29102
20576,29103
20577,29104
20578,29105
20579,29106
20580,29110
20581,29111
20582,29115
20583,29116
20584,29117
20585,29118
20586,29119
20587,29120
20588,29121
20589,29122
20590,29123
20591,29124
20592,29125
20593,29127
20594,29129
20595,29130
20596,29131
20597,29133
20598,29134
20599,29135
20600,29137
20601,29138
20602,29139
20603,29140
20604,29141
20605,29142
20606,29143
20607,29144
20608,29145
20609,29146
20610,29147
20611,29148
20612,29150
20613,29151
20614,29152
20615,29153
20616,29154
20617,29155
20618,29156
20619,29157
20620,29158
20621,29160
20622,29161
20623,29162
20624,29163
20625,29164
20626,29165
20627,29166
20628,29167
20629,29168
20630,29170
20631,29171
20632,29172
20633,29173
20634,29175
20635,29176
20636,29178
20637,29179
20638,29180
20639,29181
20640,29182
20641,29183
20642,29184
20643,29185
20644,29186
20645,29187
20646,29188
20647,29190
20648,29191
20649,29193
20650,29194
20651,29196
20652,29198
20653,29199
20654,29200
20655,29201
20656,29202
20657,29203
20658,29204
20659,29205
20660,29208
20661,29209
20662,29210
20663,29212
20664,29213
20665,29214
20666,29215
20667,29216
20668,29217
20669,29218
20670,29219
20671,29220
20672,29221
20673,29222
20674,29223
20675,29224
20676,29225
20677,29226
20678,29227
20679,29229
20680,29231
20681,29232
20682,29233
20683,29234
20684,29235
20685,29236
20686,29237
20687,29239
20688,29240
20689,29241
20690,29242
20691,29243
20692,29244
20693,29247
20694,29248
20695,29250
20696,29251
20697,29252
20698,29253
20699,29254
20700,29256
20701,29257
20702,29258
20703,29260
20704,29261
20705,29262
20706,29263
20707,29264
20708,29266
20709,29267
20710,29268
20711,29269
20712,29270
20713,29272
20714,29273
20715,29274
20716,29275
20717,29276
20718,29278
20719,29279
20720,29280
20721,29281
20722,29282
20723,29283
20724,29284
20725,29286
20726,29288
20727,29289
20728,29290
20729,29291
20730,29292
20731,29293
20732,29294
20733,29295
20734,29299
20735,29300
20736,29302
20737,29303
20738,29304
20739,29305
20740,29306
20741,29307
20742,29308
20743,29309
20744,29310
20745,29311
20746,29312
20747,29313
20748,29314
20749,29315
20750,29316
20751,29317
20752,29318
20753,29319
20754,29320
20755,29321
20756,29322
20757,29323
20758,29324
20759,29325
20760,29326
20761,29327
20762,29328
20763,29329
20764,29330
20765,29331
20766,29332
20767,29333
20768,29334
20769,29335
20770,29336
20771,29337
20772,29338
20773,29339
20774,29340
20775,29341
20776,29342
20777,29343
20778,29344
20779,29345
20780,29346
20781,29347
20782,29348
20783,29349
20784,29350
20785,29352
20786,29353
20787,29354
20788,29355
20789,29356
20790,29357
20791,29358
20792,29359
20793,29360
20794,29361
20795,29362
20796,29363
20797,29364
20798,29365
20799,29366
20800,29367
20801,29368
20802,29371
20803,29372
20804,29374
20805,29375
20806,29376
20807,29377
20808,29378
20809,29379
20810,29380
20811,29381
20812,29382
20813,29383
20814,29384
20815,29385
20816,29388
20817,29389
20818,29390
20819,29391
20820,29392
20821,29393
20822,29394
20823,29395
20824,29396
20825,29398
20826,29399
20827,29400
20828,29401
20829,29402
20830,29403
20831,29406
20832,29408
20833,29409
20834,29410
20835,29411
20836,29412
20837,29413
20838,29414
20839,29415
20840,29416
20841,29418
20842,29419
20843,29420
20844,29422
20845,29425
20846,29426
20847,29427
20848,29428
20849,29429
20850,29430
20851,29431
20852,29432
20853,29433
20854,29434
20855,29435
20856,29436
20857,29438
20858,29439
20859,29442
20860,29444
20861,29445
20862,29446
20863,29447
20864,29449
20865,29450
20866,29453
20867,29455
20868,29456
20869,29457
20870,29458
20871,29459
20872,29460
20873,29461
20874,29462
20875,29463
20876,29464
20877,29465
20878,29466
20879,29467
20880,29468
20881,29470
20882,29471
20883,29472
20884,29473
20885,29474
20886,29476
20887,29477
20888,29478
20889,29480
20890,29481
20891,29482
20892,29483
20893,29484
20894,29485
20895,29486
20896,29487
20897,29488
20898,29490
20899,29491
20900,29492
20901,29493
20902,29495
20903,29496
20904,29497
20905,29498
20906,29499
20907,29500
20908,29501
20909,29502
20910,29503
20911,29504
20912,29505
20913,29506
20914,29507
20915,29508
20916,29509
20917,29511
20918,29512
20919,29513
20920,29514
20921,29515
20922,29516
20923,29517
20924,29518
20925,29519
20926,29520
20927,29521
20928,29522
20929,29524
20930,29525
20931,29526
20932,29527
20933,29528
20934,29529
20935,29530
20936,29531
20937,29532
20938,29533
20939,29534
20940,29535
20941,29536
20942,29538
20943,29539
20944,29540
20945,29541
20946,29542
20947,29543
20948,29544
20949,29545
20950,29546
20951,29547
20952,29548
20953,29549
20954,29550
20955,29551
20956,29552
20957,29553
20958,29554
20959,29555
20960,29556
20961,29557
20962,29558
20963,29559
20964,29560
20965,29561
20966,29562
20967,29563
20968,29565
20969,29566
20970,29568
20971,29569
20972,29570
20973,29571
20974,29572
20975,29573
20976,29574
20977,29575
20978,29576
20979,29577
20980,29578
20981,29579
20982,29580
20983,29581
20984,29582
20985,29583
20986,29584
20987,29585
20988,29586
20989,29588
20990,29589
20991,29590
20992,29591
20993,29592
20994,29593
20995,29594
20996,29595
20997,29596
20998,29597
20999,29598
21000,29600
21001,29601
21002,29602
21003,29603
21004,29606
21005,29609
21006,29610
21007,29611
21008,29612
21009,29614
21010,29615
21011,29616
21012,29617
21013,29618
21014,29619
21015,29620
21016,29621
21017,29622
21018,29623
21019,29624
21020,29625
21021,29626
21022,29627
21023,29628
21024,29629
21025,29630
21026,29631
21027,29632
21028,29633
21029,29635
21030,29636
21031,29637
21032,29638
21033,29639
21034,29640
21035,29641
21036,29642
21037,29643
21038,29644
21039,29645
21040,29646
21041,29647
21042,29649
21043,29650
21044,29651
21045,29652
21046,29655
21047,29656
21048,29657
21049,29658
21050,29659
21051,29660
21052,29661
21053,29662
21054,29663
21055,29664
21056,29665
21057,29666
21058,29667
21059,29668
21060,29669
21061,29670
21062,29671
21063,29672
21064,29673
21065,29674
21066,29676
21067,29677
21068,29678
21069,29679
21070,29680
21071,29682
21072,29683
21073,29685
21074,29686
21075,29687
21076,29688
21077,29690
21078,29691
21079,29692
21080,29694
21081,29695
21082,29697
21083,29698
21084,29699
21085,29700
21086,29701
21087,29702
21088,29703
21089,29704
21090,29705
21091,29706
21092,29707
21093,29708
21094,29709
21095,29710
21096,29711
21097,29712
21098,29713
21099,29715
21100,29716
21101,29717
21102,29718
21103,29721
21104,29722
21105,29723
21106,29724
21107,29725
21108,29726
21109,29727
21110,29728
21111,29730
21112,29731
21113,29732
21114,29733
21115,29734
21116,29735
21117,29736
21118,29737
21119,29739
21120,29740
21121,29741
21122,29742
21123,29743
21124,29744
21125,29746
21126,29747
21127,29748
21128,29749
21129,29750
21130,29751
21131,29752
21132,29753
21133,29755
21134,29757
21135,29758
21136,29760
21137,29761
21138,29762
21139,29763
21140,29764
21141,29765
21142,29767
21143,29768
21144,29769
21145,29770
21146,29771
21147,29772
21148,29773
21149,29774
21150,29775
21151,29776
21152,29777
21153,29778
21154,29779
21155,29780
21156,29782
21157,29783
21158,29784
21159,29786
21160,29787
21161,29789
21162,29790
21163,29791
21164,29792
21165,29793
21166,29795
21167,29796
21168,29797
21169,29798
21170,29799
21171,29801
21172,29802
21173,29804
21174,29805
21175,29806
21176,29808
21177,29809
21178,29810
21179,29811
21180,29812
21181,29814
21182,29815
21183,29816
21184,29817
21185,29819
21186,29822
21187,29823
21188,29824
21189,29825
21190,29826
21191,29827
21192,29828
21193,29829
21194,29830
21195,29831
21196,29834
21197,29835
21198,29836
21199,29837
21200,29838
21201,29839
21202,29840
21203,29841
21204,29842
21205,29844
21206,29845
21207,29846
21208,29847
21209,29848
21210,29850
21211,29851
21212,29852
21213,29853
21214,29854
21215,29855
21216,29856
21217,29857
21218,29858
21219,29859
21220,29860
21221,29861
21222,29862
21223,29863
21224,29865
21225,29866
21226,29867
21227,29868
21228,29869
21229,29871
21230,29872
21231,29874
21232,29875
21233,29876
21234,29877
21235,29878
21236,29879
21237,29880
21238,29881
21239,29882
21240,29884
21241,29885
21242,29886
21243,29887
21244,29888
21245,29889
21246,29890
21247,29891
21248,29892
21249,29893
21250,29894
21251,29896
21252,29897
21253,29898
21254,29899
21255,29900
21256,29901
21257,29902
21258,29903
21259,29904
21260,29905
21261,29906
21262,29907
21263,29908
21264,29909
21265,29911
21266,29912
21267,29913
21268,29918
21269,29919
21270,29920
21271,29921
21272,29925
21273,29926
21274,29927
21275,29928
21276,29929
21277,29930
21278,29931
21279,29932
21280,29934
21281,29936
21282,29937
21283,29939
21284,29940
21285,29941
21286,29942
21287,29943
21288,29944
21289,29945
21290,29946
21291,29947
21292,29948
21293,29949
21294,29950
21295,29951
21296,29952
21297,29954
21298,29955
21299,29956
21300,29957
21301,29958
21302,29959
21303,29961
21304,29962
21305,29964
21306,29965
21307,29966
21308,29967
21309,29968
21310,29969
21311,29971
21312,29972
21313,29974
21314,29975
21315,29976
21316,29977
21317,29981
21318,29982
21319,29983
21320,29984
21321,29985
21322,29986
21323,29987
21324,29988
21325,29989
21326,29991
21327,29992
21328,29994
21329,29995
21330,29996
21331,29997
21332,29998
21333,29999
21334,30000
21335,30001
21336,30002
21337,30003
21338,30004
21339,30005
21340,30007
21341,30008
21342,30009
21343,30010
21344,30011
21345,30012
21346,30014
21347,30015
21348,30016
21349,30017
21350,30018
21351,30019
21352,30020
21353,30021
21354,30022
21355,30023
21356,30025
21357,30026
21358,30027
21359,30028
21360,30029
21361,30030
21362,30031
21363,30032
21364,30034
21365,30037
21366,30038
21367,30039
21368,30040
21369,30041
21370,30042
21371,30044
21372,30045
21373,30046
21374,30047
21375,30048
21376,30049
21377,30050
21378,30051
21379,30053
21380,30054
21381,30055
21382,30056
21383,30057
21384,30059
21385,30060
21386,30062
21387,30063
21388,30064
21389,30065
21390,30067
21391,30068
21392,30070
21393,30071
21394,30072
21395,30074
21396,30075
